Protein,Prediction
10074_DBASSP_#_#_Nonhemo,0
10075_DBASSP_#_#_Nonhemo,0
9875_DBASSP_AMD_#_Nonhemo,1
1947_DBASSP_#_#_Nonhemo,0
1948_DBASSP_#_#_Nonhemo,0
10158_DBASSP_AMD_#_Nonhemo,1
10159_DBASSP_AMD_#_Nonhemo,0
10160_DBASSP_AMD_#_Nonhemo,0
10161_DBASSP_AMD_#_Nonhemo,0
10162_DBASSP_AMD_#_Nonhemo,0
10163_DBASSP_AMD_#_Nonhemo,0
10164_DBASSP_AMD_#_Nonhemo,0
10165_DBASSP_AMD_#_Nonhemo,0
10167_DBASSP_AMD_#_Nonhemo,1
10168_DBASSP_AMD_#_Nonhemo,0
10181_DBASSP_#_#_Nonhemo,1
10183_DBASSP_AMD_#_Nonhemo,0
3064_DBASSP_#_#_Nonhemo,0
3067_DBASSP_#_#_Nonhemo,0
2022_DBASSP_AMD_#_Nonhemo,1
2024_DBASSP_AMD_#_Nonhemo,0
2028_DBASSP_#_#_Nonhemo,0
10224_DBASSP_#_#_Nonhemo,1
9902_DBASSP_AMD_#_Nonhemo,1
9903_DBASSP_AMD_#_Nonhemo,1
9904_DBASSP_#_#_Nonhemo,0
10278_DBASSP_AMD_#_Nonhemo,0
9905_DBASSP_#_#_Nonhemo,0
10280_DBASSP_AMD_#_Nonhemo,0
10281_DBASSP_AMD_#_Nonhemo,0
10282_DBASSP_AMD_#_Nonhemo,0
10283_DBASSP_AMD_#_Nonhemo,1
10286_DBASSP_AMD_#_Nonhemo,1
10287_DBASSP_AMD_#_Nonhemo,1
10288_DBASSP_AMD_#_Nonhemo,1
10289_DBASSP_AMD_#_Nonhemo,1
9907_DBASSP_#_#_Nonhemo,0
10295_DBASSP_#_#_Nonhemo,1
10296_DBASSP_#_#_Nonhemo,1
10297_DBASSP_#_#_Nonhemo,1
10298_DBASSP_#_#_Nonhemo,1
10299_DBASSP_#_#_Nonhemo,1
9910_DBASSP_#_#_Nonhemo,1
10330_DBASSP_AMD_#_Nonhemo,1
10339_DBASSP_#_#_Nonhemo,0
10340_DBASSP_#_#_Nonhemo,1
10341_DBASSP_#_#_Nonhemo,1
2163_DBASSP_AMD_#_Nonhemo,1
10357_DBASSP_#_#_Nonhemo,0
10387_DBASSP_#_#_Nonhemo,1
10388_DBASSP_#_#_Nonhemo,1
10390_DBASSP_#_#_Nonhemo,1
10398_DBASSP_#_#_Nonhemo,0
10399_DBASSP_#_#_Nonhemo,0
10405_DBASSP_#_#_Nonhemo,0
10425_DBASSP_AMD_ACT_Nonhemo,1
10426_DBASSP_AMD_ACT_Nonhemo,1
10427_DBASSP_AMD_ACT_Nonhemo,1
10428_DBASSP_AMD_ACT_Nonhemo,1
10429_DBASSP_AMD_ACT_Nonhemo,1
2267_DBASSP_AMD_#_Nonhemo,0
2268_DBASSP_AMD_#_Nonhemo,0
10462_DBASSP_AMD_#_Nonhemo,1
10463_DBASSP_AMD_#_Nonhemo,1
10465_DBASSP_AMD_#_Nonhemo,1
10466_DBASSP_AMD_#_Nonhemo,1
2279_DBASSP_AMD_#_Nonhemo,0
2281_DBASSP_#_#_Nonhemo,0
10487_DBASSP_#_#_Nonhemo,1
10488_DBASSP_#_#_Nonhemo,1
2318_DBASSP_#_#_Nonhemo,0
2350_DBASSP_#_#_Nonhemo,0
2351_DBASSP_#_#_Nonhemo,0
2353_DBASSP_#_#_Nonhemo,0
2356_DBASSP_#_#_Nonhemo,0
2357_DBASSP_#_#_Nonhemo,0
2358_DBASSP_#_#_Nonhemo,0
2360_DBASSP_#_#_Nonhemo,0
2363_DBASSP_AMD_#_Nonhemo,1
10564_DBASSP_AMD_C8_Nonhemo,1
10565_DBASSP_AMD_#_Nonhemo,1
10566_DBASSP_AMD_#_Nonhemo,1
10567_DBASSP_AMD_C8_Nonhemo,1
2376_DBASSP_#_#_Nonhemo,0
10569_DBASSP_AMD_C12_Nonhemo,1
10590_DBASSP_#_#_Nonhemo,0
2420_DBASSP_#_#_Nonhemo,0
2421_DBASSP_#_#_Nonhemo,0
2422_DBASSP_#_#_Nonhemo,0
2425_DBASSP_AMD_#_Nonhemo,1
2427_DBASSP_AMD_#_Nonhemo,1
2428_DBASSP_AMD_#_Nonhemo,1
10636_DBASSP_AMD_#_Nonhemo,0
11330_DBASSP_AMD_ACT_Nonhemo,0
10639_DBASSP_AMD_#_Nonhemo,1
10649_DBASSP_AMD_#_Nonhemo,0
10650_DBASSP_AMD_#_Nonhemo,1
10651_DBASSP_AMD_#_Nonhemo,1
10652_DBASSP_AMD_#_Nonhemo,1
10653_DBASSP_AMD_#_Nonhemo,1
10682_DBASSP_AMD_#_Nonhemo,1
10683_DBASSP_AMD_#_Nonhemo,1
10692_DBASSP_#_C4_Nonhemo,1
10694_DBASSP_AMD_#_Nonhemo,0
2505_DBASSP_AMD_#_Nonhemo,1
9975_DBASSP_#_#_Nonhemo,0
2521_DBASSP_#_#_Nonhemo,0
2522_DBASSP_#_#_Nonhemo,0
2523_DBASSP_#_#_Nonhemo,0
2525_DBASSP_#_#_Nonhemo,0
2526_DBASSP_#_#_Nonhemo,0
10720_DBASSP_#_#_Nonhemo,0
2529_DBASSP_#_#_Nonhemo,0
2530_DBASSP_#_#_Nonhemo,0
2531_DBASSP_#_#_Nonhemo,0
2532_DBASSP_#_#_Nonhemo,0
2533_DBASSP_#_#_Nonhemo,0
10745_DBASSP_AMD_#_Nonhemo,1
10756_DBASSP_#_#_Nonhemo,0
2599_DBASSP_AMD_#_Nonhemo,0
2601_DBASSP_AMD_#_Nonhemo,0
2602_DBASSP_AMD_#_Nonhemo,0
2603_DBASSP_AMD_#_Nonhemo,0
7267_DBASSP_AMD_#_Nonhemo,1
10838_DBASSP_#_#_Nonhemo,1
10839_DBASSP_#_#_Nonhemo,1
10840_DBASSP_AMD_#_Nonhemo,1
10841_DBASSP_AMD_#_Nonhemo,1
10842_DBASSP_AMD_#_Nonhemo,1
10843_DBASSP_AMD_#_Nonhemo,1
10844_DBASSP_AMD_#_Nonhemo,1
10845_DBASSP_AMD_#_Nonhemo,1
10846_DBASSP_AMD_#_Nonhemo,0
11365_DBASSP_#_#_Nonhemo,1
11366_DBASSP_#_#_Nonhemo,1
2662_DBASSP_AMD_ACT_Nonhemo,0
2663_DBASSP_AMD_ACT_Nonhemo,0
2664_DBASSP_AMD_ACT_Nonhemo,0
2665_DBASSP_AMD_ACT_Nonhemo,0
2666_DBASSP_AMD_ACT_Nonhemo,0
11367_DBASSP_#_#_Nonhemo,0
2668_DBASSP_AMD_ACT_Nonhemo,0
2669_DBASSP_AMD_ACT_Nonhemo,1
2670_DBASSP_AMD_ACT_Nonhemo,0
2671_DBASSP_AMD_ACT_Nonhemo,1
2672_DBASSP_AMD_ACT_Nonhemo,0
2673_DBASSP_AMD_ACT_Nonhemo,0
2674_DBASSP_AMD_ACT_Nonhemo,1
2675_DBASSP_AMD_ACT_Nonhemo,0
2677_DBASSP_AMD_ACT_Nonhemo,0
2678_DBASSP_AMD_ACT_Nonhemo,0
2679_DBASSP_AMD_ACT_Nonhemo,1
2681_DBASSP_AMD_ACT_Nonhemo,0
2682_DBASSP_AMD_ACT_Nonhemo,0
10878_DBASSP_#_#_Nonhemo,0
10879_DBASSP_#_#_Nonhemo,1
10912_DBASSP_#_#_Nonhemo,0
7282_DBASSP_AMD_#_Nonhemo,0
10944_DBASSP_#_#_Nonhemo,0
10945_DBASSP_#_#_Nonhemo,0
10946_DBASSP_#_#_Nonhemo,0
10947_DBASSP_#_#_Nonhemo,0
10948_DBASSP_#_#_Nonhemo,0
10949_DBASSP_#_#_Nonhemo,0
10951_DBASSP_#_#_Nonhemo,0
10952_DBASSP_#_#_Nonhemo,0
10953_DBASSP_#_#_Nonhemo,0
10954_DBASSP_#_#_Nonhemo,0
10955_DBASSP_#_#_Nonhemo,0
10956_DBASSP_#_#_Nonhemo,0
10957_DBASSP_#_#_Nonhemo,0
10958_DBASSP_#_#_Nonhemo,0
10959_DBASSP_#_#_Nonhemo,0
10960_DBASSP_#_#_Nonhemo,0
10961_DBASSP_#_#_Nonhemo,0
10971_DBASSP_AMD_#_Nonhemo,1
10974_DBASSP_AMD_#_Nonhemo,1
10975_DBASSP_AMD_#_Nonhemo,1
2002_DBASSP_AMD_#_Nonhemo,1
10977_DBASSP_AMD_#_Nonhemo,1
2820_DBASSP_AMD_#_Nonhemo,0
2822_DBASSP_AMD_#_Nonhemo,0
2857_DBASSP_AMD_#_Nonhemo,0
2858_DBASSP_AMD_#_Nonhemo,0
2859_DBASSP_AMD_#_Nonhemo,0
2860_DBASSP_AMD_#_Nonhemo,0
2861_DBASSP_AMD_#_Nonhemo,1
2863_DBASSP_AMD_#_Nonhemo,0
2864_DBASSP_AMD_#_Nonhemo,0
2870_DBASSP_AMD_#_Nonhemo,0
2872_DBASSP_AMD_#_Nonhemo,0
2876_DBASSP_AMD_#_Nonhemo,0
2877_DBASSP_AMD_#_Nonhemo,0
11086_DBASSP_#_#_Nonhemo,0
11087_DBASSP_#_#_Nonhemo,0
2902_DBASSP_#_#_Nonhemo,0
2905_DBASSP_#_#_Nonhemo,0
2906_DBASSP_#_#_Nonhemo,0
2909_DBASSP_#_#_Nonhemo,0
2910_DBASSP_#_#_Nonhemo,0
2911_DBASSP_#_#_Nonhemo,0
2914_DBASSP_#_#_Nonhemo,0
2915_DBASSP_#_#_Nonhemo,0
2916_DBASSP_#_#_Nonhemo,0
2917_DBASSP_#_#_Nonhemo,0
2930_DBASSP_AMD_FOR_Nonhemo,0
2931_DBASSP_#_#_Nonhemo,0
2932_DBASSP_#_#_Nonhemo,0
2933_DBASSP_#_#_Nonhemo,0
2934_DBASSP_#_#_Nonhemo,0
11171_DBASSP_AMD_#_Nonhemo,0
11172_DBASSP_AMD_#_Nonhemo,0
11173_DBASSP_AMD_#_Nonhemo,0
11174_DBASSP_AMD_#_Nonhemo,0
2987_DBASSP_#_#_Nonhemo,0
2988_DBASSP_#_#_Nonhemo,0
3010_DBASSP_#_#_Nonhemo,0
3011_DBASSP_#_#_Nonhemo,0
3016_DBASSP_#_#_Nonhemo,0
3017_DBASSP_#_#_Nonhemo,0
3018_DBASSP_#_#_Nonhemo,0
3019_DBASSP_#_#_Nonhemo,0
3020_DBASSP_#_#_Nonhemo,0
3022_DBASSP_#_#_Nonhemo,0
3023_DBASSP_#_#_Nonhemo,0
3024_DBASSP_#_#_Nonhemo,0
3031_DBASSP_#_#_Nonhemo,0
3032_DBASSP_#_#_Nonhemo,0
3033_DBASSP_#_#_Nonhemo,0
3034_DBASSP_#_#_Nonhemo,0
3037_DBASSP_#_#_Nonhemo,0
3039_DBASSP_#_#_Nonhemo,0
3041_DBASSP_#_#_Nonhemo,0
3042_DBASSP_#_#_Nonhemo,0
3043_DBASSP_#_#_Nonhemo,0
3045_DBASSP_#_#_Nonhemo,0
3046_DBASSP_#_#_Nonhemo,0
3058_DBASSP_#_#_Nonhemo,0
11257_DBASSP_AMD_#_Nonhemo,1
3073_DBASSP_#_#_Nonhemo,0
3074_DBASSP_#_#_Nonhemo,0
3075_DBASSP_#_#_Nonhemo,0
3076_DBASSP_#_#_Nonhemo,0
3077_DBASSP_#_#_Nonhemo,0
3082_DBASSP_#_#_Nonhemo,0
3083_DBASSP_#_#_Nonhemo,0
3084_DBASSP_#_#_Nonhemo,0
3085_DBASSP_#_#_Nonhemo,0
3086_DBASSP_#_#_Nonhemo,0
3087_DBASSP_#_#_Nonhemo,0
3088_DBASSP_#_#_Nonhemo,0
3089_DBASSP_#_#_Nonhemo,0
11284_DBASSP_AMD_#_Nonhemo,0
3095_DBASSP_AMD_#_Nonhemo,1
11299_DBASSP_#_C14_Nonhemo,0
3141_DBASSP_AMD_#_Nonhemo,1
3148_DBASSP_AMD_#_Nonhemo,1
11356_DBASSP_AMD_#_Nonhemo,1
3165_DBASSP_#_#_Nonhemo,0
11361_DBASSP_#_#_Nonhemo,0
11362_DBASSP_#_#_Nonhemo,0
11363_DBASSP_#_#_Nonhemo,1
11364_DBASSP_#_#_Nonhemo,0
11368_DBASSP_AMD_#_Nonhemo,1
11369_DBASSP_AMD_#_Nonhemo,1
3238_DBASSP_#_#_Nonhemo,0
3241_DBASSP_#_#_Nonhemo,0
3242_DBASSP_#_#_Nonhemo,0
3243_DBASSP_#_#_Nonhemo,0
3249_DBASSP_AMD_#_Nonhemo,0
3250_DBASSP_AMD_#_Nonhemo,0
3251_DBASSP_AMD_#_Nonhemo,0
3252_DBASSP_AMD_#_Nonhemo,1
3253_DBASSP_AMD_#_Nonhemo,1
3254_DBASSP_AMD_#_Nonhemo,1
3255_DBASSP_AMD_#_Nonhemo,1
11495_DBASSP_#_#_Nonhemo,1
11548_DBASSP_AMD_#_Nonhemo,0
3359_DBASSP_AMD_#_Nonhemo,1
3387_DBASSP_AMD_#_Nonhemo,0
3388_DBASSP_AMD_#_Nonhemo,0
569_DBASSP_#_#_Nonhemo,0
3461_DBASSP_AMD_#_Nonhemo,1
3463_DBASSP_AMD_#_Nonhemo,1
3464_DBASSP_AMD_#_Nonhemo,1
3465_DBASSP_AMD_#_Nonhemo,1
3466_DBASSP_AMD_#_Nonhemo,1
3467_DBASSP_AMD_#_Nonhemo,1
3468_DBASSP_AMD_#_Nonhemo,1
3469_DBASSP_AMD_#_Nonhemo,1
3470_DBASSP_AMD_#_Nonhemo,1
10637_DBASSP_AMD_#_Nonhemo,0
3477_DBASSP_AMD_#_Nonhemo,1
3478_DBASSP_AMD_#_Nonhemo,1
1970_DBASSP_#_#_Nonhemo,0
3644_DBASSP_#_#_Nonhemo,0
10166_DBASSP_AMD_#_Nonhemo,0
1976_DBASSP_#_#_Nonhemo,0
3343_DBASSP_AMD_#_Nonhemo,1
8808_DBASSP_#_#_Nonhemo,0
11539_DBASSP_AMD_#_Nonhemo,1
8811_DBASSP_#_#_Nonhemo,1
8815_DBASSP_AMD_#_Nonhemo,0
8816_DBASSP_AMD_#_Nonhemo,0
8818_DBASSP_AMD_#_Nonhemo,0
11549_DBASSP_AMD_#_Nonhemo,0
3763_DBASSP_#_#_Nonhemo,0
3765_DBASSP_#_#_Nonhemo,0
3767_DBASSP_#_#_Nonhemo,1
8820_DBASSP_AMD_#_Nonhemo,0
3781_DBASSP_AMD_#_Nonhemo,0
10696_DBASSP_AMD_#_Nonhemo,0
3790_DBASSP_AMD_#_Nonhemo,1
3819_DBASSP_AMD_#_Nonhemo,0
10204_DBASSP_AMD_#_Nonhemo,0
10206_DBASSP_#_#_Nonhemo,1
3903_DBASSP_#_#_Nonhemo,0
3904_DBASSP_#_#_Nonhemo,0
3905_DBASSP_#_#_Nonhemo,0
2021_DBASSP_AMD_#_Nonhemo,1
10214_DBASSP_#_#_Nonhemo,0
3943_DBASSP_#_#_Nonhemo,0
3944_DBASSP_#_#_Nonhemo,0
10223_DBASSP_#_#_Nonhemo,0
10225_DBASSP_#_#_Nonhemo,0
9683_DBASSP_AMD_ACT_Nonhemo,0
4107_DBASSP_AMD_#_Nonhemo,1
9684_DBASSP_AMD_ACT_Nonhemo,0
4111_DBASSP_#_#_Nonhemo,0
4112_DBASSP_#_#_Nonhemo,0
4113_DBASSP_#_#_Nonhemo,0
4122_DBASSP_#_#_Nonhemo,0
4123_DBASSP_#_#_Nonhemo,0
4150_DBASSP_AMD_#_Nonhemo,1
4151_DBASSP_AMD_#_Nonhemo,1
4152_DBASSP_AMD_#_Nonhemo,1
4159_DBASSP_AMD_#_Nonhemo,1
4162_DBASSP_AMD_#_Nonhemo,1
4163_DBASSP_AMD_#_Nonhemo,0
4164_DBASSP_AMD_#_Nonhemo,1
4165_DBASSP_AMD_#_Nonhemo,0
4167_DBASSP_AMD_#_Nonhemo,1
4170_DBASSP_AMD_#_Nonhemo,1
4179_DBASSP_#_#_Nonhemo,0
4180_DBASSP_#_#_Nonhemo,1
4181_DBASSP_#_#_Nonhemo,0
4182_DBASSP_#_#_Nonhemo,0
2063_DBASSP_AMD_#_Nonhemo,0
4204_DBASSP_#_#_Nonhemo,0
4205_DBASSP_#_#_Nonhemo,0
1501_DBASSP_#_#_Nonhemo,0
710_DBASSP_AMD_ACT_Nonhemo,1
717_DBASSP_#_#_Nonhemo,0
4306_DBASSP_AMD_#_Nonhemo,0
10277_DBASSP_AMD_#_Nonhemo,0
4478_DBASSP_#_#_Nonhemo,0
4494_DBASSP_AMD_#_Nonhemo,0
4495_DBASSP_AMD_#_Nonhemo,0
4496_DBASSP_AMD_#_Nonhemo,0
755_DBASSP_#_#_Nonhemo,0
4535_DBASSP_#_#_Nonhemo,0
4537_DBASSP_AMD_#_Nonhemo,0
4538_DBASSP_AMD_#_Nonhemo,0
4540_DBASSP_AMD_#_Nonhemo,0
4541_DBASSP_AMD_#_Nonhemo,0
4562_DBASSP_AMD_#_Nonhemo,0
4563_DBASSP_AMD_#_Nonhemo,0
4565_DBASSP_AMD_#_Nonhemo,0
4568_DBASSP_AMD_#_Nonhemo,0
4569_DBASSP_AMD_#_Nonhemo,0
4577_DBASSP_#_#_Nonhemo,0
4578_DBASSP_AMD_#_Nonhemo,0
4582_DBASSP_AMD_#_Nonhemo,0
4583_DBASSP_AMD_#_Nonhemo,0
4585_DBASSP_AMD_#_Nonhemo,0
8958_DBASSP_#_#_Nonhemo,1
4632_DBASSP_#_#_Nonhemo,1
4636_DBASSP_#_#_Nonhemo,1
4638_DBASSP_#_#_Nonhemo,0
4639_DBASSP_#_#_Nonhemo,1
4640_DBASSP_#_#_Nonhemo,1
4641_DBASSP_#_#_Nonhemo,1
4642_DBASSP_#_#_Nonhemo,1
4643_DBASSP_#_#_Nonhemo,0
4644_DBASSP_#_#_Nonhemo,0
4645_DBASSP_#_#_Nonhemo,0
4646_DBASSP_#_#_Nonhemo,0
4647_DBASSP_#_#_Nonhemo,0
4648_DBASSP_#_#_Nonhemo,0
4649_DBASSP_#_#_Nonhemo,0
4650_DBASSP_#_#_Nonhemo,0
4651_DBASSP_#_#_Nonhemo,0
4660_DBASSP_AMD_#_Nonhemo,1
4666_DBASSP_AMD_#_Nonhemo,1
4669_DBASSP_AMD_#_Nonhemo,1
4670_DBASSP_AMD_#_Nonhemo,1
4693_DBASSP_AMD_#_Nonhemo,0
4694_DBASSP_AMD_#_Nonhemo,0
4695_DBASSP_AMD_#_Nonhemo,0
4698_DBASSP_#_#_Nonhemo,1
4699_DBASSP_#_#_Nonhemo,0
4700_DBASSP_#_#_Nonhemo,0
4743_DBASSP_#_#_Nonhemo,0
4755_DBASSP_AMD_#_Nonhemo,1
4763_DBASSP_AMD_#_Nonhemo,0
4764_DBASSP_AMD_#_Nonhemo,1
4765_DBASSP_AMD_#_Nonhemo,0
4768_DBASSP_AMD_#_Nonhemo,0
4769_DBASSP_AMD_#_Nonhemo,1
4772_DBASSP_AMD_#_Nonhemo,0
4773_DBASSP_AMD_#_Nonhemo,0
4775_DBASSP_AMD_#_Nonhemo,0
4778_DBASSP_AMD_#_Nonhemo,0
4779_DBASSP_AMD_#_Nonhemo,0
4795_DBASSP_AMD_#_Nonhemo,0
4796_DBASSP_AMD_#_Nonhemo,0
4797_DBASSP_AMD_#_Nonhemo,0
4847_DBASSP_AMD_#_Nonhemo,0
707_DBASSP_#_#_Nonhemo,0
4889_DBASSP_#_#_Nonhemo,0
4901_DBASSP_#_#_Nonhemo,1
4902_DBASSP_#_#_Nonhemo,1
4903_DBASSP_#_#_Nonhemo,1
4904_DBASSP_#_#_Nonhemo,1
4905_DBASSP_#_#_Nonhemo,1
4907_DBASSP_AMD_#_Nonhemo,0
4908_DBASSP_AMD_#_Nonhemo,0
4909_DBASSP_AMD_#_Nonhemo,0
4910_DBASSP_AMD_#_Nonhemo,0
4914_DBASSP_AMD_#_Nonhemo,0
4916_DBASSP_AMD_#_Nonhemo,0
4917_DBASSP_AMD_#_Nonhemo,0
4920_DBASSP_AMD_#_Nonhemo,0
4929_DBASSP_AMD_#_Nonhemo,0
4930_DBASSP_AMD_#_Nonhemo,0
4944_DBASSP_AMD_#_Nonhemo,0
4945_DBASSP_AMD_#_Nonhemo,0
4953_DBASSP_AMD_#_Nonhemo,0
4956_DBASSP_#_#_Nonhemo,0
4957_DBASSP_#_#_Nonhemo,0
4958_DBASSP_#_#_Nonhemo,0
4960_DBASSP_#_#_Nonhemo,0
4961_DBASSP_#_#_Nonhemo,0
4962_DBASSP_#_#_Nonhemo,0
4963_DBASSP_#_#_Nonhemo,0
4964_DBASSP_#_#_Nonhemo,0
4966_DBASSP_#_#_Nonhemo,0
10385_DBASSP_#_#_Nonhemo,1
4968_DBASSP_#_#_Nonhemo,0
4970_DBASSP_#_#_Nonhemo,0
4971_DBASSP_AMD_ACT_Nonhemo,0
4972_DBASSP_AMD_ACT_Nonhemo,0
4974_DBASSP_AMD_ACT_Nonhemo,0
4975_DBASSP_AMD_ACT_Nonhemo,1
4989_DBASSP_AMD_TOS_Nonhemo,1
4990_DBASSP_AMD_BZO_Nonhemo,1
10389_DBASSP_#_#_Nonhemo,1
4997_DBASSP_#_#_Nonhemo,0
5014_DBASSP_AMD_#_Nonhemo,0
5015_DBASSP_AMD_#_Nonhemo,0
5016_DBASSP_AMD_#_Nonhemo,0
5020_DBASSP_AMD_#_Nonhemo,0
5023_DBASSP_AMD_#_Nonhemo,0
5024_DBASSP_AMD_#_Nonhemo,0
5025_DBASSP_AMD_#_Nonhemo,0
5026_DBASSP_AMD_#_Nonhemo,0
5048_DBASSP_#_#_Nonhemo,1
5049_DBASSP_AMD_#_Nonhemo,1
5050_DBASSP_AMD_#_Nonhemo,0
5052_DBASSP_AMD_#_Nonhemo,1
5053_DBASSP_AMD_#_Nonhemo,1
5054_DBASSP_AMD_#_Nonhemo,1
5055_DBASSP_AMD_#_Nonhemo,1
5056_DBASSP_AMD_#_Nonhemo,1
5057_DBASSP_AMD_#_Nonhemo,1
5058_DBASSP_AMD_#_Nonhemo,1
5059_DBASSP_AMD_#_Nonhemo,1
5069_DBASSP_AMD_#_Nonhemo,0
5075_DBASSP_#_#_Nonhemo,0
5078_DBASSP_#_#_Nonhemo,0
5088_DBASSP_#_#_Nonhemo,0
5108_DBASSP_#_#_Nonhemo,0
5124_DBASSP_#_#_Nonhemo,0
5127_DBASSP_#_#_Nonhemo,0
5130_DBASSP_#_#_Nonhemo,0
5136_DBASSP_AMD_#_Nonhemo,0
5138_DBASSP_AMD_#_Nonhemo,0
5141_DBASSP_AMD_#_Nonhemo,0
5142_DBASSP_AMD_#_Nonhemo,1
2899_DBASSP_#_#_Nonhemo,0
5147_DBASSP_AMD_#_Nonhemo,0
5150_DBASSP_AMD_#_Nonhemo,0
5151_DBASSP_AMD_#_Nonhemo,0
5152_DBASSP_AMD_#_Nonhemo,0
5157_DBASSP_#_#_Nonhemo,0
5159_DBASSP_#_#_Nonhemo,0
5160_DBASSP_#_#_Nonhemo,0
5164_DBASSP_#_#_Nonhemo,0
4959_DBASSP_#_#_Nonhemo,0
5183_DBASSP_#_#_Nonhemo,0
865_DBASSP_#_#_Nonhemo,0
866_DBASSP_#_#_Nonhemo,0
5205_DBASSP_AMD_#_Nonhemo,0
5206_DBASSP_AMD_#_Nonhemo,0
5207_DBASSP_AMD_#_Nonhemo,0
5209_DBASSP_AMD_#_Nonhemo,0
5213_DBASSP_AMD_#_Nonhemo,0
5215_DBASSP_AMD_#_Nonhemo,0
5216_DBASSP_AMD_#_Nonhemo,0
5218_DBASSP_AMD_#_Nonhemo,0
4967_DBASSP_#_#_Nonhemo,0
5232_DBASSP_#_FOR_Nonhemo,1
5233_DBASSP_#_FOR_Nonhemo,1
5234_DBASSP_#_FOR_Nonhemo,1
4973_DBASSP_AMD_ACT_Nonhemo,1
5270_DBASSP_AMD_#_Nonhemo,0
5273_DBASSP_AMD_#_Nonhemo,0
5275_DBASSP_AMD_#_Nonhemo,0
5276_DBASSP_AMD_#_Nonhemo,0
5279_DBASSP_AMD_#_Nonhemo,0
5280_DBASSP_AMD_#_Nonhemo,0
5317_DBASSP_#_#_Nonhemo,0
5318_DBASSP_#_#_Nonhemo,0
5319_DBASSP_#_#_Nonhemo,0
5348_DBASSP_#_#_Nonhemo,0
5349_DBASSP_AMD_#_Nonhemo,0
11274_DBASSP_AMD_#_Nonhemo,0
5356_DBASSP_#_#_Nonhemo,0
5376_DBASSP_#_#_Nonhemo,0
5377_DBASSP_#_#_Nonhemo,0
5378_DBASSP_#_#_Nonhemo,1
5379_DBASSP_#_#_Nonhemo,0
5380_DBASSP_#_#_Nonhemo,1
5381_DBASSP_#_#_Nonhemo,1
5384_DBASSP_#_#_Nonhemo,0
2907_DBASSP_#_#_Nonhemo,0
5388_DBASSP_#_#_Nonhemo,0
5390_DBASSP_AMD_#_Nonhemo,0
5392_DBASSP_#_#_Nonhemo,1
5401_DBASSP_#_#_Nonhemo,0
5403_DBASSP_#_#_Nonhemo,0
5407_DBASSP_AMD_#_Nonhemo,0
5425_DBASSP_AMD_#_Nonhemo,1
5426_DBASSP_AMD_#_Nonhemo,0
5452_DBASSP_#_#_Nonhemo,0
5453_DBASSP_#_#_Nonhemo,0
5454_DBASSP_#_#_Nonhemo,0
5457_DBASSP_#_#_Nonhemo,0
5458_DBASSP_#_#_Nonhemo,0
5459_DBASSP_#_#_Nonhemo,0
5461_DBASSP_#_#_Nonhemo,0
5462_DBASSP_#_#_Nonhemo,0
5463_DBASSP_#_#_Nonhemo,0
5464_DBASSP_#_#_Nonhemo,0
5465_DBASSP_#_#_Nonhemo,0
5467_DBASSP_#_#_Nonhemo,0
5468_DBASSP_#_#_Nonhemo,1
5469_DBASSP_#_#_Nonhemo,0
5470_DBASSP_#_#_Nonhemo,0
5471_DBASSP_#_#_Nonhemo,0
5472_DBASSP_#_#_Nonhemo,0
5473_DBASSP_#_#_Nonhemo,0
5474_DBASSP_#_#_Nonhemo,0
5475_DBASSP_#_#_Nonhemo,0
5476_DBASSP_#_#_Nonhemo,0
5477_DBASSP_#_#_Nonhemo,0
5494_DBASSP_AMD_#_Nonhemo,1
5510_DBASSP_AMD_#_Nonhemo,1
5525_DBASSP_AMD_#_Nonhemo,0
5526_DBASSP_AMD_#_Nonhemo,0
5527_DBASSP_AMD_#_Nonhemo,0
5528_DBASSP_AMD_#_Nonhemo,0
5529_DBASSP_AMD_#_Nonhemo,0
5542_DBASSP_#_#_Nonhemo,0
5545_DBASSP_#_#_Nonhemo,0
5546_DBASSP_#_#_Nonhemo,0
5548_DBASSP_#_#_Nonhemo,0
5549_DBASSP_#_#_Nonhemo,0
5560_DBASSP_AMD_#_Nonhemo,0
5561_DBASSP_AMD_#_Nonhemo,0
5562_DBASSP_AMD_#_Nonhemo,0
5565_DBASSP_AMD_#_Nonhemo,0
5567_DBASSP_AMD_#_Nonhemo,0
5582_DBASSP_#_#_Nonhemo,0
3661_DBASSP_AMD_#_Nonhemo,0
5585_DBASSP_AMD_#_Nonhemo,0
5612_DBASSP_#_#_Nonhemo,0
5613_DBASSP_#_#_Nonhemo,0
5614_DBASSP_#_#_Nonhemo,0
5616_DBASSP_#_#_Nonhemo,0
5618_DBASSP_#_#_Nonhemo,0
5619_DBASSP_#_#_Nonhemo,0
5622_DBASSP_#_#_Nonhemo,1
5624_DBASSP_#_#_Nonhemo,0
5668_DBASSP_#_#_Nonhemo,0
5670_DBASSP_#_#_Nonhemo,0
5688_DBASSP_AMD_#_Nonhemo,1
5691_DBASSP_#_#_Nonhemo,0
5692_DBASSP_#_#_Nonhemo,0
5693_DBASSP_#_#_Nonhemo,0
5699_DBASSP_#_#_Nonhemo,0
9876_DBASSP_AMD_#_Nonhemo,1
8876_DBASSP_AMD_#_Nonhemo,0
9893_DBASSP_AMD_#_Nonhemo,1
5729_DBASSP_#_#_Nonhemo,0
